System_ID,Battery_Voltage,RTC_Drift_sec_per_day,Boot_Errors_Count,CMOS_Warning_Flag,Reset_BIOS_Flag,Power_Cycle_Count,System_Age_Years,Ambient_Temperature_C,Failure_Label,Failure_Mode,Failure_Flag
SYS-5136,2.58,46,2,0,0,1547,3.8,30.1,1,1,1
SYS-5137,2.79,96,1,0,0,919,4.0,29.7,0,0,0
SYS-5138,2.92,77,0,0,0,1286,7.9,34.9,0,0,0
SYS-5139,2.67,46,1,0,0,641,4.6,25.6,1,1,1
SYS-5140,2.85,15,2,0,1,2477,4.4,26.7,0,0,0
SYS-5141,2.88,14,3,0,0,2533,1.3,24.1,1,4,1
SYS-5142,3.3,16,2,0,0,2249,9.758342904570364,35.9,1,1,1
SYS-5143,2.63,44,3,0,0,1765,6.4,32.4,1,1,1
SYS-5144,2.95,20,1,0,1,300,3.9,33.5,0,0,0
SYS-5145,2.82,63,3,0,0,1630,2.040812179602856,28.9,1,4,1
SYS-5146,2.89,108,2,0,0,457,3.8,26.6,0,0,0
SYS-5147,3.03,116,1,1,0,740,3.7,26.9,0,0,0
SYS-5148,2.89,13,1,1,0,1839,5.2,37.3,0,0,0
SYS-5149,2.73,8,0,0,0,572,6.9,28.8,0,0,0
SYS-5150,3.28,98,0,0,0,1212,6.1,16.0,0,0,0
SYS-5151,3.09,0,0,0,0,712,4.2,28.4,0,0,0
SYS-5152,3.3,60,1,0,0,561,4.4,29.6,0,0,0
SYS-5153,3.01,94,2,0,0,1802,3.0,34.8,0,0,0
SYS-5154,2.69,73,1,0,0,991,3.5,32.0,1,1,1
SYS-5155,2.97,113,1,0,0,2772,4.6,39.4,0,0,0
SYS-5156,2.75,15,1,0,1,891,1.7,34.2,0,0,0
SYS-5157,3.0,82,2,0,0,2332,8.9,22.8,1,1,1
SYS-5158,3.3,154,7,1,1,536,1.2591844701215562,33.8,1,4,1
SYS-5159,2.89,41,6,0,1,2674,4.8,27.7,1,4,1
SYS-5160,3.19,21,1,0,0,2278,9.9,29.7,0,0,0
SYS-5161,3.25,20,1,1,0,2298,1.6,33.0,0,0,0
SYS-5162,2.71,40,3,0,0,1552,7.3,23.2,0,0,0
SYS-5163,3.01,108,6,0,0,1747,0.3,27.9,1,4,1
SYS-5164,2.93,68,0,0,0,1986,1.7,32.3,0,0,0
SYS-5165,2.41,18,1,0,1,1029,6.3,35.8,1,1,1
SYS-5166,3.16,52,2,0,0,2905,7.0,29.1,0,0,0
SYS-5167,2.44,33,1,0,1,2442,9.0,27.1,1,1,1
SYS-5168,3.13,18,0,1,0,2375,8.2,34.4,1,1,1
SYS-5169,3.19,5,2,0,0,360,3.8,40.0,0,0,0
SYS-5170,2.88,49,1,0,0,270,7.6,30.8,0,0,0
SYS-5171,2.78,108,1,0,0,941,1.6,35.5,0,0,0
SYS-5172,3.25,45,0,0,0,2563,9.6,31.3,0,0,0
SYS-5173,3.2,47,1,1,0,367,1.8,37.0,0,0,0
SYS-5174,2.85,127,4,1,0,2509,3.690998522788915,28.0,1,4,1
SYS-5175,2.96,1,0,1,0,1634,2.5,33.6,0,0,0
SYS-5176,2.66,48,7,1,0,612,3.6900885609142673,29.3,1,4,1
SYS-5177,2.82,37,1,0,0,677,8.6,21.2,0,0,0
SYS-5178,2.79,40,0,1,1,2300,1.4,27.0,0,0,0
SYS-5179,2.99,75,4,0,0,1453,8.6,33.1,0,0,0
SYS-5180,3.03,59,1,0,0,762,6.6,34.3,0,0,0
SYS-5181,3.3,23,1,0,0,1014,6.2,38.6,0,0,0
SYS-5182,2.67,112,0,0,0,2444,8.425463966115625,30.2,1,1,1
SYS-5183,2.87,76,0,0,0,2014,1.7,29.1,0,0,0
SYS-5184,3.1,95,3,0,0,216,2.6,26.8,1,4,1
SYS-5185,2.45,132,3,1,0,1921,0.3,28.6,1,4,1
SYS-5186,2.95,51,1,0,0,1068,6.3,32.9,0,0,0
SYS-5187,2.63,34,2,1,0,1346,4.9,28.7,1,1,1
SYS-5188,2.7,91,0,0,0,221,6.6,36.6,0,0,0
SYS-5189,2.97,27,1,0,0,2017,9.2,29.5,0,0,0
SYS-5190,3.03,106,0,0,0,420,3.1,32.1,0,0,0
SYS-5191,3.07,25,6,1,0,2747,1.0246443397193332,32.4,1,4,1
SYS-5192,2.85,59,2,0,0,386,5.3,30.7,0,0,0
SYS-5193,3.08,89,2,0,0,608,9.6,45.0,0,0,0
SYS-5194,2.56,132,0,0,0,952,5.5,28.6,1,1,1
SYS-5195,3.09,29,0,1,0,2983,10.0,45.0,1,1,1
SYS-5196,2.76,83,2,0,0,1393,7.6,31.0,0,0,0
SYS-5197,3.08,97,3,0,0,1023,7.3,29.5,0,0,0
SYS-5198,2.57,42,3,1,1,507,8.8,34.0,1,4,1
SYS-5199,2.89,133,4,1,0,1356,2.3664941854146484,31.7,1,4,1
SYS-5200,2.89,68,0,0,0,504,9.5,28.0,0,0,0
SYS-5201,2.37,88,5,1,0,2024,2.6753464465858494,28.1,1,4,1
SYS-5202,2.97,40,2,0,0,2872,6.9,33.4,0,0,0
SYS-5203,2.83,53,1,0,0,2908,3.8,25.6,0,0,0
SYS-5204,2.73,65,1,1,0,1045,8.3,28.8,0,0,0
SYS-5205,2.98,23,1,0,0,2833,9.8,36.4,1,1,1
SYS-5206,3.3,44,0,0,0,2691,8.1,31.8,0,0,0
SYS-5207,3.28,31,1,1,0,1626,8.6,37.3,0,0,0
SYS-5208,3.3,28,2,0,0,515,9.1,36.7,0,0,0
SYS-5209,3.3,73,4,0,0,613,6.8,25.0,0,0,0
SYS-5210,3.14,89,1,0,0,612,6.8,31.9,0,0,0
SYS-5211,2.93,23,0,0,0,2617,2.0,28.4,0,0,0
SYS-5212,3.3,35,3,0,0,2464,5.8,38.6,0,0,0
SYS-5213,2.9,80,3,0,0,1651,8.0,28.4,0,0,0
SYS-5214,2.8,54,1,0,0,1121,8.0,33.2,0,0,0
SYS-5215,2.84,34,2,1,0,2766,1.0,37.8,0,0,0
SYS-5216,3.22,57,0,0,0,220,1.3,45.0,0,0,0
SYS-5217,3.0,13,2,0,0,1983,6.3,27.3,0,0,0
SYS-5218,3.18,74,1,0,1,2883,4.7,28.6,0,0,0
SYS-5219,2.82,73,1,0,0,1340,3.1,23.9,0,0,0
SYS-5220,3.07,54,1,0,0,2385,6.1,27.0,0,0,0
SYS-5221,2.75,12,1,0,0,614,1.5,31.7,0,0,0
SYS-5222,3.3,20,6,1,0,2891,1.9703703170648017,28.9,1,4,1
SYS-5223,3.07,36,1,0,0,1780,7.8,29.4,0,0,0
SYS-5224,3.21,101,0,0,0,2141,3.2,30.4,0,0,0
SYS-5225,2.49,111,1,0,1,2610,9.0,33.0,1,1,1
SYS-5226,3.09,105,0,0,0,1706,1.8,29.4,0,0,0
SYS-5227,3.01,109,1,0,0,2088,8.7,30.7,1,1,1
SYS-5228,3.3,58,3,0,1,2325,3.6,30.6,1,4,1
SYS-5229,2.82,25,1,0,0,377,7.9,35.8,0,0,0
SYS-5230,3.22,97,1,0,0,2015,8.3,29.4,1,1,1
SYS-5231,2.66,81,7,1,1,2710,0.9788813629261641,27.2,1,4,1
SYS-5232,2.82,58,1,0,1,227,7.2,40.1,0,0,0
SYS-5233,3.3,145,0,0,0,1948,6.9,29.6,0,0,0
SYS-5234,3.16,34,0,1,0,1277,8.0,25.9,0,0,0
SYS-5235,2.81,55,1,0,0,2099,5.6,40.6,0,0,0
SYS-5236,2.79,74,1,0,0,1910,4.5,32.4,0,0,0
SYS-5237,3.19,23,1,0,0,2632,3.6,26.7,0,0,0
SYS-5238,2.61,121,3,0,0,1707,5.3714220900721665,39.8,1,1,1
SYS-5239,2.6,95,3,0,0,2969,2.9,33.7,1,4,1
SYS-5240,2.65,28,1,0,0,431,6.4,36.9,1,1,1
SYS-5241,2.89,85,3,0,0,1832,9.6,35.2,1,1,1
SYS-5242,2.71,58,2,0,0,2641,10.3601408945468,31.1,1,1,1
SYS-5243,3.14,41,1,0,0,203,8.7,31.6,0,0,0
SYS-5244,2.99,90,1,0,1,518,8.6,24.0,0,0,0
SYS-5245,2.91,98,1,0,0,556,1.0,28.1,0,0,0
SYS-5246,2.96,135,1,0,0,2502,2.0,33.8,0,0,0
SYS-5247,2.81,63,1,0,1,2684,3.4,40.5,0,0,0
SYS-5248,3.3,116,0,0,0,850,2.1,32.9,0,0,0
SYS-5249,2.94,95,7,0,0,1837,2.1680109169059176,30.5,1,4,1
SYS-5250,2.68,62,2,0,0,970,7.2,35.7,1,1,1
SYS-5251,3.3,71,1,0,0,227,8.6,31.9,0,0,0
SYS-5252,2.9,54,2,0,1,263,7.3,36.9,0,0,0
SYS-5253,2.88,9,1,0,0,318,5.0,30.7,0,0,0
SYS-5254,2.62,49,2,0,0,2850,5.845292453450873,29.3,1,1,1
SYS-5255,3.28,59,2,0,0,2080,3.7,38.6,0,0,0
SYS-5256,3.05,130,8,1,0,213,3.7201992044626913,35.7,1,4,1
SYS-5257,3.3,74,2,0,0,2219,4.3,43.4,0,0,0
SYS-5258,3.16,71,1,0,0,2197,8.4,29.6,1,1,1
SYS-5259,2.66,48,3,1,0,338,1.945590277406826,32.0,1,4,1
SYS-5260,3.2,17,0,0,0,2448,4.0,31.2,0,0,0
SYS-5261,3.3,62,0,0,0,1455,4.5,30.3,0,0,0
SYS-5262,3.25,47,1,0,0,2490,2.4,29.9,0,0,0
SYS-5263,3.01,81,6,0,0,551,2.5962588233214614,32.8,1,4,1
SYS-5264,2.75,28,0,0,0,2344,2.0,34.9,0,0,0
SYS-5265,2.29,34,2,0,0,718,3.0,31.9,1,4,1
SYS-5266,2.68,51,2,0,1,2517,2.1,29.6,1,1,1
SYS-5267,2.76,25,1,0,0,2234,1.6,33.8,0,0,0
SYS-5268,3.3,69,2,0,0,2053,2.0,45.0,0,0,0
SYS-5269,2.56,16,1,0,0,1398,4.8,31.3,1,1,1
SYS-5270,2.33,73,5,1,0,1733,1.3437128205615179,29.5,1,4,1
SYS-5271,3.29,79,6,1,0,2658,1.696056247308841,31.5,1,4,1
SYS-5272,2.92,29,1,0,0,2321,8.0,38.7,1,1,1
SYS-5273,2.97,34,0,0,0,1560,6.4,17.5,0,0,0
SYS-5274,2.7,113,0,0,0,1154,5.4,31.7,0,0,0
SYS-5275,3.25,61,2,0,0,2576,9.3,35.2,1,1,1
SYS-5276,3.3,110,3,0,0,2826,8.5,39.8,1,1,1
SYS-5277,3.3,53,4,1,0,2891,1.4563420754876424,28.9,1,4,1
SYS-5278,3.0,42,0,0,0,2496,8.5,29.3,0,0,0
SYS-5279,2.81,140,1,0,0,1835,6.6,35.1,0,0,0
SYS-5280,3.19,86,7,1,0,2257,2.5775335399167743,34.2,1,4,1
SYS-5281,2.72,157,7,1,0,1461,3.0959791508012082,30.7,1,4,1
SYS-5282,3.09,106,0,0,0,883,7.1,38.1,0,0,0
SYS-5283,3.06,71,2,1,0,2489,2.6,37.1,0,0,0
SYS-5284,2.94,34,2,0,0,1515,4.7,36.6,0,0,0
SYS-5285,3.3,29,1,0,0,394,5.0,37.1,0,0,0
SYS-5286,2.24,88,0,0,0,2907,2.6,35.6,1,1,1
SYS-5287,3.04,20,6,0,0,2786,4.2130949173802685,27.9,1,4,1
SYS-5288,3.11,2,1,0,0,978,9.0,39.1,0,0,0
SYS-5289,2.87,65,1,0,0,1409,6.7,29.5,0,0,0
SYS-5290,2.79,46,0,0,0,642,8.8,45.0,0,0,0
SYS-5291,2.88,23,3,0,0,2867,9.3,29.4,0,0,0
SYS-5292,3.05,92,6,0,0,277,0.3,38.9,1,4,1
SYS-5293,3.12,46,3,0,0,1303,8.4,25.2,0,0,0
SYS-5294,2.6,3,3,0,0,2875,5.192475483052932,28.5,1,1,1
SYS-5295,3.13,96,0,0,0,2682,5.1,34.5,0,0,0
SYS-5296,2.67,95,0,0,0,1820,6.8,30.2,1,1,1
SYS-5297,3.3,55,0,0,0,1308,6.7,30.2,0,0,0
SYS-5298,2.92,111,0,0,0,2763,9.2,33.2,1,1,1
SYS-5299,2.96,34,2,0,0,433,4.9,30.8,0,0,0
SYS-5300,3.12,16,2,0,0,1223,8.6,34.1,0,0,0
SYS-5301,2.98,34,2,0,0,1093,4.7,31.8,0,0,0
SYS-5302,3.24,133,2,0,0,1994,8.2,25.0,1,1,1
SYS-5303,2.24,37,1,0,0,1285,5.111656926221846,32.8,1,1,1
SYS-5304,2.87,20,6,1,1,2170,0.3,30.4,1,4,1
SYS-5305,3.08,139,2,0,0,2360,8.343026271172562,24.6,1,1,1
SYS-5306,3.0,124,2,0,0,2537,1.3,28.4,1,1,1
SYS-5307,2.6,108,2,0,0,2368,2.5734780362132104,25.5,1,1,1
SYS-5308,3.28,33,1,1,0,1877,6.0,33.3,0,0,0
SYS-5309,2.87,54,0,0,0,1441,1.2,21.6,0,0,0
SYS-5310,3.21,111,4,1,0,605,6.0,32.8,1,4,1
SYS-5311,3.3,33,1,0,0,931,9.8,31.2,0,0,0
SYS-5312,3.3,81,1,0,1,2174,2.8,34.2,0,0,0
SYS-5313,2.96,13,0,0,0,2562,2.5,35.1,0,0,0
SYS-5314,2.58,65,1,0,0,2047,1.6,26.6,1,1,1
SYS-5315,2.75,9,3,0,0,2902,3.8,29.5,1,4,1
SYS-5316,3.15,69,2,0,1,470,1.7,29.9,0,0,0
SYS-5317,2.82,23,1,0,0,2981,2.5,21.5,0,0,0
SYS-5318,3.16,132,1,0,0,2447,1.0,30.4,0,0,0
SYS-5319,3.0,24,3,0,0,2492,4.8,34.3,0,0,0
SYS-5320,3.3,46,1,0,0,2118,7.4,30.2,0,0,0
SYS-5321,2.99,105,1,1,0,1812,8.8,34.4,1,1,1
SYS-5322,2.91,33,2,0,0,282,6.6,26.2,0,0,0
SYS-5323,2.89,9,0,0,0,1667,1.6,30.5,0,0,0
SYS-5324,3.08,17,0,0,0,385,8.7,27.1,0,0,0
SYS-5325,3.3,85,1,0,0,1533,6.0,30.4,0,0,0
SYS-5326,2.41,56,2,0,0,2112,8.1,28.9,1,1,1
SYS-5327,2.84,49,1,0,0,455,1.0,26.0,0,0,0
SYS-5328,2.82,68,0,0,0,1342,8.6,39.0,0,0,0
SYS-5329,3.19,29,1,1,0,1224,3.1,27.6,0,0,0
SYS-5330,2.48,56,3,1,0,916,2.8738393886742175,21.6,1,4,1
SYS-5331,3.25,104,1,0,0,608,2.3,36.0,0,0,0
SYS-5332,3.3,27,2,0,0,878,8.6,25.2,0,0,0
SYS-5333,2.64,37,0,0,0,2088,1.9,30.4,1,1,1
SYS-5334,3.01,93,3,0,0,2116,4.6,34.1,0,0,0
SYS-5335,2.68,75,1,0,0,208,3.0,28.0,1,1,1
SYS-5336,3.29,52,0,0,0,1618,8.5,28.0,0,0,0
SYS-5337,3.03,91,1,0,0,2299,1.8,34.4,0,0,0
SYS-5338,2.75,20,0,0,0,2340,6.9,31.7,0,0,0
SYS-5339,3.01,97,3,1,0,551,2.005355346234765,32.8,1,4,1
SYS-5340,2.95,53,2,0,0,1089,4.7,30.2,0,0,0
SYS-5341,3.2,141,1,0,0,1345,1.9,32.5,0,0,0
SYS-5342,3.04,87,4,1,0,2221,1.8803768696695948,35.9,1,4,1
SYS-5343,2.92,26,1,0,1,880,6.5,31.5,0,0,0
SYS-5344,3.15,24,1,0,0,1772,2.4,32.1,0,0,0
SYS-5345,2.51,3,0,0,0,2703,6.6,32.1,1,1,1
SYS-5346,2.59,20,3,1,0,1085,2.0167506353158196,27.0,1,4,1
SYS-5347,2.81,1,2,0,0,1568,7.1,29.7,0,0,0
SYS-5348,2.94,40,2,0,0,561,6.4,32.7,0,0,0
SYS-5349,2.81,59,1,0,0,2345,9.6,37.9,1,1,1
SYS-5350,2.92,12,1,0,1,1770,7.7,31.3,0,0,0
SYS-5351,2.86,79,0,1,0,2309,6.1,21.8,0,0,0
SYS-5352,2.68,89,4,1,1,820,0.8231078124920874,29.7,1,4,1
SYS-5353,2.94,73,2,0,1,2932,1.4,24.4,0,0,0
SYS-5354,2.86,72,1,0,0,2161,7.8,37.4,1,1,1
SYS-5355,2.78,127,4,0,0,1171,5.9109187229803055,31.0,1,1,1
SYS-5356,3.12,83,2,1,0,1262,1.6,38.7,0,0,0
SYS-5357,2.63,102,1,0,0,1821,5.9,39.9,1,1,1
SYS-5358,2.99,39,1,0,0,2641,3.2,34.8,0,0,0
SYS-5359,3.23,71,0,0,0,354,1.7,32.6,0,0,0
SYS-5360,2.77,74,5,1,0,1307,0.7203111587858206,30.1,1,4,1
SYS-5361,2.75,103,3,0,0,1665,4.6,26.0,0,0,0
SYS-5362,2.95,29,2,0,0,2376,9.4,29.5,0,0,0
SYS-5363,3.19,34,1,0,0,873,5.3,27.4,0,0,0
SYS-5364,2.96,64,0,0,0,902,6.4,42.3,0,0,0
SYS-5365,2.83,93,0,0,0,2750,7.5,35.1,1,1,1
SYS-5366,2.63,94,1,0,0,2347,10.033754671126022,39.5,1,1,1
SYS-5367,3.07,45,2,0,0,742,9.2,35.7,0,0,0
SYS-5368,3.25,91,4,1,0,2892,0.3,26.4,1,4,1
SYS-5369,2.98,10,1,0,0,938,3.2,33.1,0,0,0
SYS-5370,2.94,98,1,0,0,1194,2.8,29.6,0,0,0
SYS-5371,3.24,38,8,0,0,2432,0.3,30.9,1,4,1
SYS-5372,2.62,100,7,0,0,811,3.6834188884447787,36.1,1,4,1
SYS-5373,2.81,44,1,0,0,2500,9.4,27.4,0,0,0
SYS-5374,2.47,146,2,0,0,1553,5.0,31.7,1,1,1
SYS-5375,2.97,32,4,1,0,2662,3.4018838093139374,20.5,1,4,1
SYS-5376,2.97,37,1,0,0,2711,7.9,28.4,0,0,0
SYS-5377,2.85,53,5,1,0,2584,0.7526973344813821,34.4,1,4,1
SYS-5378,3.11,75,1,1,0,2137,4.6,27.5,0,0,0
SYS-5379,3.3,67,7,0,1,2325,3.282121957045199,30.6,1,4,1
SYS-5380,3.3,67,2,0,0,997,8.3,30.0,0,0,0
SYS-5381,2.76,105,3,0,0,519,6.7,34.1,0,0,0
SYS-5382,3.12,23,1,1,1,1620,5.1,28.2,0,0,0
SYS-5383,2.67,91,3,0,0,635,2.4,35.9,1,4,1
SYS-5384,3.09,92,3,1,0,1552,2.2,26.3,1,4,1
SYS-5385,2.94,52,5,0,0,2727,1.9,24.3,1,4,1
SYS-5386,2.73,61,1,0,0,2144,8.370282358195606,34.2,1,1,1
SYS-5387,2.73,41,1,0,0,349,1.4,31.0,0,0,0
SYS-5388,2.83,4,0,0,0,1862,5.7,34.7,0,0,0
SYS-5389,3.01,97,2,0,0,2626,3.6,32.1,0,0,0
SYS-5390,3.06,136,0,0,0,2984,7.9,27.9,1,1,1
SYS-5391,2.85,73,0,0,1,2387,8.5,27.0,1,1,1
SYS-5392,2.77,74,0,0,0,2271,4.1,30.2,0,0,0
SYS-5393,2.67,29,2,0,0,1581,5.321969396638429,35.8,1,1,1
SYS-5394,2.75,98,1,0,1,1103,2.9,29.3,0,0,0
SYS-5395,2.91,2,0,0,1,2195,9.9,30.1,0,0,0
SYS-5396,2.76,85,0,1,0,2369,3.9,36.2,0,0,0
SYS-5397,2.97,113,1,0,0,2382,3.7,33.8,0,0,0
SYS-5398,3.08,87,1,1,0,2791,4.9,33.6,0,0,0
SYS-5399,2.62,116,2,0,0,3063,8.821868014469286,32.9,1,1,1
SYS-5400,2.8,28,3,0,0,2657,8.2,25.7,0,0,0
SYS-5401,3.02,158,7,0,0,2893,1.0706004658522807,31.4,1,4,1
SYS-5402,2.75,148,3,1,0,2865,1.1,23.0,1,4,1
SYS-5403,3.02,12,0,0,0,2568,9.5,36.9,1,1,1
SYS-5404,2.9,84,0,0,0,2787,9.0,31.2,1,1,1
SYS-5405,2.67,44,0,0,0,1757,9.1,34.3,1,1,1
SYS-5406,2.94,52,1,1,0,2517,7.6,30.1,0,0,0
SYS-5407,3.14,50,2,0,0,2143,8.2,37.7,1,1,1
SYS-5408,2.7,110,2,1,0,800,7.8,43.0,1,4,1
SYS-5409,3.13,44,1,1,0,2250,5.4,34.5,0,0,0
SYS-5410,3.06,60,0,0,0,2168,4.5,34.0,0,0,0
SYS-5411,3.28,44,4,0,0,1024,1.0,32.2,1,4,1
SYS-5412,2.9,19,3,0,0,452,4.8,33.7,0,0,0
SYS-5413,2.87,90,1,0,0,508,2.0,35.4,0,0,0
SYS-5414,3.28,115,2,1,0,2911,8.3,37.0,1,4,1
SYS-5415,3.3,64,0,0,0,470,9.7,27.4,0,0,0
SYS-5416,2.91,55,7,0,0,1919,2.9945525717322403,21.3,1,4,1
SYS-5417,3.17,40,1,0,0,2556,1.1,27.5,0,0,0
SYS-5418,2.93,97,0,1,0,1201,5.2,30.3,0,0,0
SYS-5419,2.79,60,0,0,0,446,6.0,31.7,0,0,0
SYS-5420,2.5,102,1,0,0,2273,6.6,27.4,1,1,1
SYS-5421,2.85,99,4,1,0,1719,0.8427663300939793,18.4,1,4,1
SYS-5422,2.57,169,4,0,0,409,7.769037029466674,30.1,1,1,1
SYS-5423,2.58,111,3,1,0,1558,3.726156180202617,36.1,1,4,1
SYS-5424,3.16,22,1,1,0,2319,2.2,31.8,0,0,0
SYS-5425,2.62,82,3,0,0,966,5.8,35.2,1,1,1
SYS-5426,3.15,66,1,0,0,2785,9.7,25.5,0,0,0
SYS-5427,3.3,79,2,0,0,243,9.4,33.9,0,0,0
SYS-5428,2.64,67,1,0,0,877,6.2,35.0,1,1,1
SYS-5429,3.3,28,0,0,0,333,2.7,33.9,0,0,0
SYS-5430,2.69,109,3,0,0,917,0.3,31.6,1,4,1
SYS-5431,3.05,95,1,0,0,1588,7.6,38.3,0,0,0
SYS-5432,3.12,83,0,0,1,1054,6.1,33.6,0,0,0
SYS-5433,2.76,93,1,0,0,2746,5.2,33.0,0,0,0
SYS-5434,3.07,35,0,0,0,639,5.1,31.2,0,0,0
SYS-5435,2.86,6,0,0,0,1433,5.2,29.7,0,0,0
SYS-5436,2.58,2,2,0,0,1289,4.1,35.1,1,1,1
SYS-5437,2.87,62,1,0,0,691,2.5,37.4,0,0,0
SYS-5438,2.64,20,6,0,0,304,1.7402631547762444,35.8,1,4,1
SYS-5439,2.97,67,1,1,1,1712,1.1,38.3,0,0,0
SYS-5440,2.76,74,1,0,0,1911,4.4,33.0,0,0,0
SYS-5441,2.62,40,0,0,0,717,5.0,28.5,1,1,1
SYS-5442,2.73,75,1,0,0,1715,8.9,27.7,1,1,1
SYS-5443,2.54,119,1,0,0,2100,4.6,38.1,1,1,1
SYS-5444,2.48,47,2,1,0,2816,1.8,40.5,1,1,1
SYS-5445,2.43,125,1,0,0,2819,7.0,28.7,1,1,1
SYS-5446,3.02,13,0,0,0,1694,8.5,24.7,0,0,0
SYS-5447,2.33,43,0,0,0,1784,4.8,25.8,1,1,1
SYS-5448,2.74,116,0,0,1,1135,9.3,29.8,0,0,0
SYS-5449,2.43,25,1,0,0,2587,2.1,32.3,1,1,1
SYS-5450,3.21,88,1,0,0,2437,6.2,28.7,0,0,0
SYS-5451,2.84,121,6,0,1,2655,0.3,28.8,1,4,1
SYS-5452,3.0,20,0,0,0,1400,9.4,33.6,0,0,0
SYS-5453,3.22,65,1,0,0,2590,1.3,25.2,0,0,0
SYS-5454,3.04,20,3,0,0,2990,2.9,39.3,1,4,1
SYS-5455,3.07,76,2,0,0,1441,5.0,25.5,0,0,0
SYS-5456,2.87,31,0,0,0,322,3.2,37.2,0,0,0
SYS-5457,2.8,49,1,0,0,1057,1.8,27.2,0,0,0
SYS-5458,2.97,144,4,0,0,2600,8.826355485130673,33.2,1,1,1
SYS-5459,2.65,6,2,0,0,2113,9.875037044506874,25.3,1,1,1
SYS-5460,2.48,65,1,1,0,916,2.9,21.6,1,4,1
SYS-5461,2.73,105,4,1,1,861,1.6994690659795912,39.8,1,4,1
SYS-5462,2.42,2,2,0,0,1307,4.9,33.9,1,1,1
SYS-5463,2.66,16,0,0,0,1148,6.0,37.0,1,1,1
SYS-5464,2.84,10,2,0,0,2419,6.5,32.4,0,0,0
SYS-5465,2.83,79,1,0,0,2788,4.6,25.8,0,0,0
SYS-5466,2.89,104,0,0,1,2176,8.7,32.1,1,1,1
SYS-5467,3.3,60,0,0,1,2242,3.8,36.6,0,0,0
SYS-5468,3.07,41,3,0,0,1139,4.6,43.0,0,0,0
SYS-5469,2.95,56,1,1,0,2468,6.2,31.6,0,0,0
SYS-5470,3.3,20,9,0,0,2694,1.0909348195738457,37.3,1,4,1
SYS-5471,3.14,56,1,0,0,1095,9.0,33.9,0,0,0
SYS-5472,2.74,79,0,0,0,1787,7.1,35.0,1,1,1
SYS-5473,2.9,150,0,0,0,996,8.6,31.5,0,0,0
SYS-5474,2.87,77,2,0,1,2293,9.98056107587833,22.7,1,1,1
SYS-5475,2.95,98,1,0,0,2017,9.9,37.6,1,1,1
SYS-5476,3.3,61,2,1,0,2260,5.5,23.6,0,0,0
SYS-5477,3.25,17,0,0,0,2424,9.0,31.1,0,0,0
SYS-5478,3.07,87,0,0,0,354,3.7,36.7,0,0,0
SYS-5479,3.13,111,1,0,0,2386,4.7,32.6,0,0,0
SYS-5480,2.64,71,1,0,0,865,6.9496141488930325,34.2,1,1,1
SYS-5481,3.3,22,1,0,0,882,8.3,27.6,0,0,0
SYS-5482,3.17,29,0,0,0,1953,7.9615696109162055,40.7,1,1,1
SYS-5483,3.01,74,1,0,0,2098,2.7,37.6,0,0,0
SYS-5484,2.75,6,1,0,0,1737,5.0,37.8,0,0,0
SYS-5485,3.15,68,0,0,0,2674,1.2,34.3,0,0,0
SYS-5486,3.3,46,1,0,0,2313,1.4,29.3,0,0,0
SYS-5487,2.88,27,2,1,0,1050,4.3,34.3,0,0,0
SYS-5488,3.3,81,4,0,0,2409,7.9,35.3,1,1,1
SYS-5489,2.63,44,2,0,0,2875,2.2,33.3,1,1,1
SYS-5490,2.9,58,0,1,0,627,4.2,26.7,0,0,0
SYS-5491,2.92,77,1,0,0,1188,9.4,26.8,0,0,0
SYS-5492,2.24,13,1,0,0,1679,6.8,29.7,1,1,1
SYS-5493,2.94,6,1,0,0,863,7.5,30.4,0,0,0
SYS-5494,3.01,77,1,0,0,633,3.1,26.5,0,0,0
SYS-5495,2.73,55,0,0,1,2372,2.8,36.5,0,0,0
SYS-5496,3.0,71,1,0,0,1482,8.1,31.4,0,0,0
SYS-5497,3.0,8,1,0,0,2387,3.3,27.0,0,0,0
SYS-5498,3.17,44,2,0,0,423,4.6,29.9,0,0,0
SYS-5499,2.89,38,4,1,0,2540,4.011631847470429,27.3,1,4,1
SYS-5500,2.74,83,5,1,0,1390,6.0,36.1,1,4,1
SYS-5501,3.11,67,1,0,0,1868,9.6,34.6,1,1,1
SYS-5502,2.82,26,0,0,0,1598,4.3,29.0,0,0,0
SYS-5503,3.04,84,3,0,0,780,1.4307457123275278,33.9,1,4,1
SYS-5504,2.81,97,6,1,0,575,1.5290375753447147,36.2,1,4,1
SYS-5505,3.0,65,1,0,0,2965,8.9,27.9,0,0,0
SYS-5506,3.06,44,7,1,0,948,4.819873931189824,37.7,1,4,1
SYS-5507,2.83,105,3,0,0,1812,7.6,31.0,1,1,1
SYS-5508,2.56,68,1,0,1,2408,3.5102403933586994,31.8,1,1,1
SYS-5509,3.09,39,1,0,0,1449,4.5,32.6,0,0,0
SYS-5510,2.85,100,6,1,0,1719,0.3,18.4,1,4,1
SYS-5511,2.82,65,2,0,0,419,7.6,29.0,0,0,0
SYS-5512,2.89,47,2,0,0,660,5.4,37.3,0,0,0
SYS-5513,2.89,45,4,0,0,469,6.9,22.7,0,0,0
SYS-5514,3.0,81,0,0,0,919,7.9,33.6,0,0,0
SYS-5515,2.46,75,1,0,0,2443,5.4,29.6,1,1,1
